Customer ID,Product,Date,Quantity
CUST0628,Tea - Pack 7,2022-09-01,9
CUST0488,Napkins - Pack 8,2022-10-01,3
CUST0980,Spinach - Pack 6,2022-05-01,4
CUST0701,Chips - Pack 1,2022-11-01,8
CUST0512,Milk - Pack 7,2022-09-01,4
CUST0932,Flour - Pack 1,2022-08-01,7
CUST0526,Sugar - Pack 7,2022-10-01,5
CUST0252,Coffee - Pack 6,2022-08-01,0
CUST0586,Dish Soap - Pack 2,2022-10-01,6
CUST0588,Salt - Pack 6,2022-05-01,6
CUST0339,Eggplant - Pack 1,2022-11-01,6
CUST0664,Carrots - Pack 3,2022-02-01,7
CUST0851,Yogurt - Pack 7,2022-10-01,3
CUST0064,Pasta - Pack 4,2022-06-01,6
CUST0080,Honey - Pack 2,2022-09-01,4
CUST0194,Beef - Pack 6,2022-10-01,3
CUST0676,Fish - Pack 4,2022-12-01,7
CUST0073,Tissues - Pack 1,2022-12-01,2
CUST0852,Biscuits - Pack 10,2022-11-01,2
CUST0833,Carrots - Pack 2,2022-05-01,7
CUST0548,Toothpaste - Pack 7,2022-08-01,6
CUST0516,Napkins - Pack 8,2022-07-01,7
CUST0725,Yogurt - Pack 7,2022-11-01,5
CUST0548,Soup - Pack 5,2022-09-01,7
CUST0146,Detergent - Pack 3,2022-02-01,5
CUST0949,Water - Pack 5,2022-01-01,7
CUST0004,Tissues - Pack 6,2022-03-01,4
CUST0988,Yogurt - Pack 4,2022-02-01,6
CUST0802,Coffee - Pack 4,2022-08-01,8
CUST0834,Toothpaste - Pack 10,2022-10-01,8
CUST0574,Detergent - Pack 6,2022-08-01,8
CUST0456,Pasta - Pack 10,2022-09-01,6
CUST0670,Apples - Pack 9,2022-11-01,4
CUST0879,Beef - Pack 4,2022-06-01,5
CUST0716,Grapes - Pack 2,2022-12-01,8
CUST0204,Mayonnaise - Pack 8,2022-04-01,2
CUST0425,Ketchup - Pack 10,2022-04-01,6
CUST0144,Toothbrush - Pack 10,2022-09-01,4
CUST0081,Oats - Pack 9,2022-03-01,5
CUST0527,Tissues - Pack 4,2022-04-01,10
CUST0011,Soup - Pack 5,2022-08-01,1
CUST0603,Bread - Pack 9,2022-03-01,7
CUST0231,Cheese - Pack 8,2022-02-01,3
CUST0964,Jam - Pack 7,2022-02-01,4
CUST0620,Bleach - Pack 4,2022-01-01,1
CUST0585,Dish Soap - Pack 10,2022-01-01,2
CUST0080,Yogurt - Pack 7,2022-10-01,1
CUST0652,Carrots - Pack 7,2022-11-01,3
CUST0784,Bananas - Pack 9,2022-11-01,3
CUST0466,Mayonnaise - Pack 2,2022-09-01,4
CUST0207,Grapes - Pack 4,2022-05-01,5
CUST0968,Soup - Pack 3,2022-07-01,4
CUST0887,Lemons - Pack 8,2022-07-01,9
CUST0202,Apples - Pack 4,2022-09-01,5
CUST0670,Dish Soap - Pack 1,2022-02-01,2
CUST0229,Napkins - Pack 10,2022-05-01,4
CUST0978,Toothpaste - Pack 6,2022-12-01,5
CUST0905,Soup - Pack 5,2022-12-01,2
CUST0009,Biscuits - Pack 7,2022-05-01,3
CUST0412,Cereal - Pack 2,2022-09-01,5
CUST0142,Spinach - Pack 6,2022-04-01,5
CUST0484,Potatoes - Pack 7,2022-10-01,3
CUST0956,Tomato Sauce - Pack 6,2022-08-01,6
CUST0950,Honey - Pack 5,2022-04-01,7
CUST0011,Detergent - Pack 10,2022-11-01,4
CUST0981,Tomatoes - Pack 1,2022-11-01,4
CUST0572,Tomato Sauce - Pack 2,2022-09-01,5
CUST0478,Jam - Pack 7,2022-02-01,2
CUST0348,Bread - Pack 2,2022-04-01,2
CUST0503,Vinegar - Pack 6,2022-11-01,7
CUST0163,Soap - Pack 7,2022-02-01,4
CUST0404,Bleach - Pack 3,2022-10-01,5
CUST0741,Cereal - Pack 7,2022-06-01,3
CUST0558,Broccoli - Pack 9,2022-07-01,8
CUST0410,Tissues - Pack 4,2022-11-01,5
CUST0103,Mangoes - Pack 4,2022-07-01,7
CUST0919,Butter - Pack 3,2022-06-01,13
CUST0233,Chips - Pack 3,2022-05-01,3
CUST0158,Pickles - Pack 3,2022-03-01,7
CUST0244,Toothbrush - Pack 6,2022-01-01,3
CUST0736,Biscuits - Pack 7,2022-07-01,7
CUST0548,Toothpaste - Pack 2,2022-10-01,3
CUST0696,Oats - Pack 8,2022-10-01,3
CUST0081,Beef - Pack 9,2022-10-01,6
CUST0846,Peas - Pack 9,2022-06-01,3
CUST0325,Salt - Pack 3,2022-03-01,2
CUST0444,Apples - Pack 6,2022-06-01,4
CUST0555,Eggs - Pack 7,2022-07-01,6
CUST0815,Sugar - Pack 6,2022-06-01,8
CUST0787,Beef - Pack 10,2022-09-01,2
CUST0465,Jam - Pack 5,2022-08-01,8
CUST0387,Tea - Pack 1,2022-06-01,3
CUST0911,Bleach - Pack 4,2022-12-01,5
CUST0646,Spinach - Pack 10,2022-09-01,5
CUST0739,Mangoes - Pack 1,2022-01-01,3
CUST0853,Ketchup - Pack 7,2022-12-01,3
CUST0641,Pasta - Pack 8,2022-07-01,4
CUST0194,Grapes - Pack 8,2022-10-01,5
CUST0510,Cabbage - Pack 8,2022-12-01,4
CUST0927,Vinegar - Pack 3,2022-01-01,7
CUST0597,Oats - Pack 9,2022-02-01,5
CUST0143,Shampoo - Pack 8,2022-09-01,1
CUST0098,Toothbrush - Pack 6,2022-10-01,5
CUST0601,Grapes - Pack 10,2022-08-01,6
CUST0447,Soup - Pack 5,2022-03-01,6
CUST0684,Butter - Pack 10,2022-04-01,2
CUST0925,Flour - Pack 2,2022-10-01,3
CUST0120,Oranges - Pack 7,2022-08-01,6
CUST0105,Tomatoes - Pack 6,2022-06-01,5
CUST0264,Soap - Pack 6,2022-03-01,4
CUST0243,Cereal - Pack 7,2022-11-01,4
CUST0787,Pasta - Pack 8,2022-04-01,2
CUST0209,Carrots - Pack 9,2022-05-01,5
CUST0465,Bananas - Pack 9,2022-07-01,3
CUST0682,Carrots - Pack 4,2022-04-01,6
CUST0199,Peas - Pack 5,2022-06-01,4
CUST0188,Cheese - Pack 7,2022-04-01,5
CUST0296,Lemons - Pack 8,2022-04-01,5
CUST0985,Carrots - Pack 3,2022-04-01,2
CUST0999,Coffee - Pack 8,2022-05-01,4
CUST0392,Dish Soap - Pack 3,2022-03-01,6
CUST0306,Vinegar - Pack 8,2022-02-01,7
CUST0046,Carrots - Pack 9,2022-06-01,8
CUST0888,Chips - Pack 4,2022-08-01,3
CUST0295,Oranges - Pack 1,2022-06-01,5
CUST0924,Vinegar - Pack 4,2022-09-01,5
CUST0667,Bread - Pack 8,2022-07-01,7
CUST0637,Ketchup - Pack 3,2022-02-01,6
CUST0948,Apples - Pack 2,2022-03-01,4
CUST0120,Tea - Pack 3,2022-11-01,2
CUST0052,Pasta - Pack 2,2022-03-01,5
CUST0597,Soup - Pack 3,2022-02-01,3
CUST0413,Broccoli - Pack 3,2022-07-01,2
CUST0546,Jam - Pack 7,2022-04-01,6
CUST0678,Flour - Pack 5,2022-11-01,0
CUST0146,Fish - Pack 4,2022-05-01,4
CUST0644,Salt - Pack 1,2022-07-01,5
CUST0813,Rice - Pack 1,2022-08-01,2
CUST0951,Biscuits - Pack 10,2022-12-01,4
CUST0691,Peas - Pack 10,2022-10-01,3
CUST0416,Noodles - Pack 6,2022-04-01,2
CUST0350,Onions - Pack 5,2022-04-01,6
CUST0355,Oats - Pack 5,2022-12-01,6
CUST0073,Eggs - Pack 8,2022-11-01,7
CUST0244,Soup - Pack 2,2022-10-01,4
CUST0519,Ketchup - Pack 5,2022-04-01,7
CUST0162,Detergent - Pack 10,2022-02-01,2
CUST0976,Carrots - Pack 7,2022-07-01,2
CUST0085,Broccoli - Pack 7,2022-04-01,4
CUST0291,Ketchup - Pack 4,2022-06-01,3
CUST0336,Noodles - Pack 9,2022-06-01,3
CUST0542,Peas - Pack 5,2022-12-01,8
CUST0561,Cabbage - Pack 5,2022-08-01,7
CUST0523,Coffee - Pack 10,2022-09-01,8
CUST0224,Grapes - Pack 4,2022-08-01,4
CUST0804,Detergent - Pack 10,2022-03-01,6
CUST0184,Biscuits - Pack 9,2022-10-01,6
CUST0561,Dish Soap - Pack 4,2022-01-01,7
CUST0502,Bread - Pack 9,2022-08-01,6
CUST0080,Cheese - Pack 7,2022-12-01,7
CUST0943,Ketchup - Pack 9,2022-07-01,6
CUST0078,Mutton - Pack 3,2022-01-01,4
CUST0602,Pickles - Pack 8,2022-09-01,5
CUST0224,Juice - Pack 4,2022-04-01,3
CUST0275,Napkins - Pack 2,2022-03-01,7
CUST0019,Tomatoes - Pack 4,2022-08-01,9
CUST0619,Soup - Pack 2,2022-10-01,7
CUST0499,Tea - Pack 5,2022-03-01,7
CUST0599,Jam - Pack 4,2022-12-01,5
CUST0192,Detergent - Pack 2,2022-06-01,5
CUST0884,Honey - Pack 10,2022-02-01,6
CUST0980,Bread - Pack 9,2022-09-01,5
CUST0908,Oranges - Pack 6,2022-02-01,9
CUST0487,Soup - Pack 5,2022-08-01,9
CUST0982,Tissues - Pack 4,2022-03-01,2
CUST0299,Spinach - Pack 8,2022-06-01,7
CUST0205,Eggplant - Pack 10,2022-03-01,8
CUST0957,Apples - Pack 10,2022-03-01,5
CUST0580,Chicken - Pack 8,2022-05-01,8
CUST0364,Beef - Pack 6,2022-05-01,6
CUST0502,Bread - Pack 4,2022-06-01,8
CUST0751,Oats - Pack 5,2022-03-01,5
CUST0634,Mayonnaise - Pack 4,2022-11-01,4
CUST0284,Tissues - Pack 4,2022-03-01,6
CUST0104,Eggplant - Pack 2,2022-11-01,6
CUST0864,Dish Soap - Pack 3,2022-01-01,3
CUST0889,Butter - Pack 7,2022-10-01,1
CUST0576,Apples - Pack 10,2022-07-01,7
CUST0158,Mangoes - Pack 6,2022-10-01,4
CUST0661,Jam - Pack 4,2022-08-01,4
CUST0711,Tomatoes - Pack 1,2022-07-01,4
CUST0384,Soap - Pack 6,2022-05-01,3
CUST0698,Flour - Pack 5,2022-10-01,3
CUST0237,Bleach - Pack 4,2022-03-01,5
CUST0918,Chips - Pack 2,2022-02-01,3
CUST0375,Biscuits - Pack 9,2022-09-01,4
CUST0641,Coffee - Pack 6,2022-05-01,4
CUST0168,Toothbrush - Pack 7,2022-01-01,2
CUST0134,Dish Soap - Pack 3,2022-01-01,7
CUST0874,Eggs - Pack 5,2022-10-01,3
CUST0586,Milk - Pack 10,2022-06-01,5
CUST0291,Milk - Pack 1,2022-11-01,4
CUST0439,Dish Soap - Pack 6,2022-12-01,9
CUST0870,Sugar - Pack 8,2022-02-01,5
CUST0217,Honey - Pack 10,2022-11-01,3
CUST0568,Broccoli - Pack 2,2022-06-01,3
CUST0964,Peas - Pack 7,2022-01-01,5
CUST0538,Soap - Pack 8,2022-12-01,6
CUST0155,Biscuits - Pack 7,2022-02-01,0
CUST0802,Yogurt - Pack 10,2022-03-01,5
CUST0887,Beef - Pack 7,2022-10-01,4
CUST0700,Toothpaste - Pack 8,2022-09-01,2
CUST0301,Bleach - Pack 9,2022-05-01,7
CUST0389,Salt - Pack 2,2022-08-01,5
CUST0314,Biscuits - Pack 2,2022-10-01,4
CUST0734,Tea - Pack 9,2022-06-01,3
CUST0831,Flour - Pack 9,2022-12-01,7
CUST0794,Spinach - Pack 10,2022-01-01,4
CUST0203,Dish Soap - Pack 1,2022-03-01,8
CUST0646,Detergent - Pack 3,2022-11-01,3
CUST0716,Bread - Pack 7,2022-03-01,6
CUST0800,Soap - Pack 7,2022-01-01,5
CUST0096,Lemons - Pack 3,2022-10-01,6
CUST0364,Pasta - Pack 8,2022-08-01,5
CUST0215,Jam - Pack 9,2022-11-01,0
CUST0280,Noodles - Pack 9,2022-01-01,4
CUST0623,Milk - Pack 10,2022-02-01,3
CUST0506,Potatoes - Pack 7,2022-10-01,10
CUST0096,Honey - Pack 7,2022-10-01,7
CUST0341,Yogurt - Pack 5,2022-02-01,6
CUST0741,Vinegar - Pack 3,2022-12-01,4
CUST0576,Cheese - Pack 6,2022-05-01,3
CUST0955,Soup - Pack 10,2022-03-01,10
CUST0727,Fish - Pack 8,2022-03-01,3
CUST0172,Juice - Pack 8,2022-04-01,5
CUST0326,Tomato Sauce - Pack 1,2022-05-01,2
CUST0599,Grapes - Pack 2,2022-03-01,5
CUST0175,Grapes - Pack 5,2022-02-01,1
CUST0311,Soap - Pack 1,2022-10-01,5
CUST0640,Toothpaste - Pack 2,2022-05-01,8
CUST0189,Oil - Pack 3,2022-06-01,3
CUST0005,Salt - Pack 6,2022-01-01,3
CUST0109,Toothpaste - Pack 10,2022-06-01,5
CUST0485,Bananas - Pack 9,2022-09-01,8
CUST0684,Grapes - Pack 3,2022-09-01,5
CUST0248,Milk - Pack 2,2022-04-01,1
CUST0967,Bread - Pack 7,2022-11-01,7
CUST0543,Juice - Pack 6,2022-05-01,6
CUST0991,Biscuits - Pack 7,2022-05-01,8
CUST0659,Dish Soap - Pack 2,2022-05-01,3
CUST0976,Ketchup - Pack 5,2022-10-01,5
CUST0013,Oranges - Pack 10,2022-03-01,7
CUST0893,Mangoes - Pack 7,2022-08-01,5
CUST0881,Napkins - Pack 5,2022-09-01,2
CUST0817,Mangoes - Pack 6,2022-09-01,4
CUST0152,Potatoes - Pack 8,2022-05-01,9
CUST0058,Cheese - Pack 7,2022-01-01,4
CUST0383,Sanitizer - Pack 8,2022-03-01,4
CUST0064,Napkins - Pack 1,2022-10-01,2
CUST0548,Honey - Pack 3,2022-09-01,2
CUST0572,Carrots - Pack 10,2022-06-01,8
CUST0030,Honey - Pack 2,2022-09-01,8
CUST0497,Toothbrush - Pack 9,2022-02-01,4
CUST0703,Broccoli - Pack 3,2022-07-01,9
CUST0673,Spinach - Pack 2,2022-09-01,2
CUST0758,Pasta - Pack 10,2022-05-01,8
CUST0446,Milk - Pack 1,2022-02-01,2
CUST0215,Tea - Pack 4,2022-01-01,3
CUST0639,Bleach - Pack 5,2022-06-01,6
CUST0054,Bananas - Pack 5,2022-02-01,9
CUST0748,Peas - Pack 10,2022-09-01,7
CUST0634,Bananas - Pack 5,2022-11-01,6
CUST0920,Sanitizer - Pack 3,2022-07-01,6
CUST0992,Bread - Pack 9,2022-05-01,6
CUST0353,Bleach - Pack 7,2022-04-01,4
CUST0746,Toothbrush - Pack 2,2022-04-01,5
CUST0343,Tea - Pack 10,2022-10-01,3
CUST0766,Chicken - Pack 7,2022-02-01,8
CUST0124,Jam - Pack 7,2022-09-01,6
CUST0842,Mayonnaise - Pack 2,2022-09-01,6
CUST0693,Fish - Pack 1,2022-11-01,5
CUST0746,Yogurt - Pack 3,2022-02-01,6
CUST0845,Broccoli - Pack 7,2022-11-01,3
CUST0252,Grapes - Pack 2,2022-06-01,4
CUST0875,Vinegar - Pack 9,2022-08-01,4
CUST0812,Cheese - Pack 10,2022-03-01,6
CUST0747,Yogurt - Pack 4,2022-09-01,6
CUST0845,Bread - Pack 7,2022-07-01,4
CUST0862,Vinegar - Pack 3,2022-04-01,6
CUST0180,Yogurt - Pack 3,2022-05-01,2
CUST0224,Potatoes - Pack 4,2022-07-01,7
CUST0841,Soda - Pack 8,2022-11-01,5
CUST0483,Beef - Pack 9,2022-08-01,10
CUST0268,Milk - Pack 3,2022-03-01,1
CUST0246,Toothpaste - Pack 8,2022-02-01,5
CUST0914,Oil - Pack 9,2022-12-01,3
CUST0258,Shampoo - Pack 4,2022-09-01,7
CUST0559,Yogurt - Pack 5,2022-02-01,5
CUST0237,Grapes - Pack 4,2022-09-01,3
CUST0897,Napkins - Pack 1,2022-11-01,6
CUST0057,Tomatoes - Pack 8,2022-05-01,7
CUST0555,Bread - Pack 7,2022-01-01,4
CUST0229,Chicken - Pack 5,2022-09-01,4
CUST0887,Vinegar - Pack 2,2022-10-01,6
CUST0876,Soda - Pack 5,2022-11-01,4
CUST0175,Oats - Pack 1,2022-11-01,6
CUST0690,Bananas - Pack 10,2022-02-01,12
CUST0358,Toothbrush - Pack 7,2022-12-01,3
CUST0224,Potatoes - Pack 10,2022-05-01,3
CUST0076,Butter - Pack 10,2022-10-01,5
CUST0762,Bread - Pack 8,2022-03-01,5
CUST0539,Chips - Pack 6,2022-01-01,6
CUST0791,Milk - Pack 1,2022-09-01,2
CUST0104,Bleach - Pack 4,2022-01-01,3
CUST0140,Spinach - Pack 6,2022-04-01,6
CUST0609,Flour - Pack 5,2022-10-01,5
CUST0483,Cheese - Pack 4,2022-08-01,5
CUST0268,Apples - Pack 3,2022-11-01,8
CUST0816,Biscuits - Pack 7,2022-12-01,4
CUST0496,Noodles - Pack 1,2022-03-01,3
CUST0778,Biscuits - Pack 7,2022-05-01,6
CUST0668,Cereal - Pack 8,2022-11-01,9
CUST0469,Tomatoes - Pack 4,2022-07-01,3
CUST0282,Onions - Pack 9,2022-08-01,4
CUST0270,Honey - Pack 2,2022-10-01,8
CUST0084,Flour - Pack 5,2022-05-01,5
CUST0867,Eggs - Pack 7,2022-01-01,3
CUST0600,Tomato Sauce - Pack 2,2022-04-01,4
CUST0594,Oats - Pack 4,2022-12-01,6
CUST0140,Honey - Pack 10,2022-05-01,1
CUST0933,Flour - Pack 3,2022-01-01,3
CUST0411,Beef - Pack 2,2022-04-01,6
CUST0006,Grapes - Pack 10,2022-06-01,6
CUST0283,Juice - Pack 5,2022-11-01,7
CUST0601,Mangoes - Pack 4,2022-06-01,3
CUST0560,Vinegar - Pack 1,2022-12-01,7
CUST0130,Bleach - Pack 1,2022-09-01,6
CUST0688,Pasta - Pack 8,2022-10-01,4
CUST0738,Chicken - Pack 2,2022-11-01,4
CUST0811,Tea - Pack 5,2022-08-01,2
CUST0451,Tissues - Pack 2,2022-11-01,5
CUST0401,Bleach - Pack 2,2022-07-01,6
CUST0993,Apples - Pack 8,2022-06-01,4
CUST0258,Vinegar - Pack 3,2022-08-01,12
CUST0022,Yogurt - Pack 3,2022-07-01,6
CUST0508,Mayonnaise - Pack 10,2022-06-01,4
CUST0176,Oranges - Pack 9,2022-02-01,2
CUST0787,Cheese - Pack 8,2022-04-01,4
CUST0355,Napkins - Pack 8,2022-11-01,7
CUST0794,Rice - Pack 2,2022-11-01,7
CUST0132,Lemons - Pack 2,2022-05-01,5
CUST0985,Cabbage - Pack 3,2022-08-01,5
CUST0638,Tissues - Pack 8,2022-04-01,5
CUST0898,Grapes - Pack 4,2022-02-01,6
CUST0970,Biscuits - Pack 6,2022-02-01,8
CUST0853,Oranges - Pack 9,2022-09-01,4
CUST0895,Toothpaste - Pack 2,2022-02-01,7
CUST0580,Carrots - Pack 5,2022-06-01,8
CUST0546,Oranges - Pack 2,2022-08-01,4
CUST0876,Grapes - Pack 6,2022-11-01,4
CUST0721,Oats - Pack 1,2022-03-01,3
CUST0124,Coffee - Pack 3,2022-03-01,8
CUST0341,Jam - Pack 8,2022-03-01,5
CUST0322,Juice - Pack 6,2022-08-01,9
CUST0553,Tea - Pack 7,2022-11-01,2
CUST0837,Ketchup - Pack 3,2022-04-01,8
CUST0541,Pickles - Pack 3,2022-07-01,11
CUST0615,Yogurt - Pack 9,2022-03-01,5
CUST0047,Salt - Pack 10,2022-11-01,7
CUST0272,Toothpaste - Pack 10,2022-03-01,5
CUST0883,Biscuits - Pack 2,2022-09-01,4
CUST0848,Oil - Pack 6,2022-01-01,6
CUST0335,Ketchup - Pack 5,2022-08-01,8
CUST0550,Cheese - Pack 6,2022-09-01,5
CUST0803,Cheese - Pack 7,2022-10-01,4
CUST0629,Bread - Pack 2,2022-09-01,4
CUST0946,Vinegar - Pack 9,2022-02-01,5
CUST0926,Mangoes - Pack 8,2022-01-01,7
CUST0050,Mayonnaise - Pack 9,2022-06-01,3
CUST0669,Oranges - Pack 9,2022-02-01,6
CUST0069,Oats - Pack 9,2022-09-01,4
CUST0201,Dish Soap - Pack 4,2022-10-01,6
CUST0516,Toothpaste - Pack 10,2022-07-01,11
CUST0906,Pasta - Pack 3,2022-09-01,3
CUST0128,Ketchup - Pack 5,2022-02-01,1
CUST0018,Cereal - Pack 8,2022-02-01,7
CUST0354,Bananas - Pack 10,2022-08-01,6
CUST0469,Oranges - Pack 10,2022-08-01,5
CUST0720,Flour - Pack 10,2022-11-01,6
CUST0446,Napkins - Pack 1,2022-05-01,4
CUST0198,Cabbage - Pack 9,2022-09-01,6
CUST0083,Biscuits - Pack 7,2022-03-01,6
CUST0566,Oats - Pack 6,2022-08-01,6
CUST0608,Corn - Pack 1,2022-04-01,5
CUST0991,Napkins - Pack 2,2022-07-01,3
CUST0409,Juice - Pack 6,2022-10-01,9
CUST0406,Jam - Pack 8,2022-10-01,5
CUST0939,Honey - Pack 7,2022-04-01,9
CUST0681,Potatoes - Pack 4,2022-04-01,1
CUST0956,Detergent - Pack 8,2022-08-01,6
CUST0521,Toothpaste - Pack 10,2022-08-01,3
CUST0178,Eggplant - Pack 10,2022-01-01,6
CUST0124,Butter - Pack 7,2022-12-01,3
CUST0996,Cereal - Pack 2,2022-06-01,3
CUST0458,Rice - Pack 1,2022-02-01,4
CUST0377,Oats - Pack 4,2022-10-01,6
CUST0116,Onions - Pack 10,2022-12-01,5
CUST0662,Corn - Pack 3,2022-03-01,5
CUST0621,Fish - Pack 3,2022-01-01,4
CUST0558,Eggplant - Pack 10,2022-08-01,4
CUST0285,Apples - Pack 9,2022-07-01,8
CUST0110,Eggplant - Pack 6,2022-08-01,6
CUST0375,Ketchup - Pack 2,2022-09-01,1
CUST0692,Vinegar - Pack 10,2022-05-01,6
CUST0299,Toothpaste - Pack 10,2022-06-01,5
CUST0346,Vinegar - Pack 8,2022-06-01,7
CUST0058,Shampoo - Pack 7,2022-04-01,6
CUST0154,Honey - Pack 1,2022-01-01,6
CUST0181,Napkins - Pack 1,2022-09-01,3
CUST0527,Cheese - Pack 5,2022-07-01,1
CUST0136,Pasta - Pack 8,2022-01-01,3
CUST0593,Cabbage - Pack 4,2022-03-01,3
CUST0408,Spinach - Pack 2,2022-08-01,5
CUST0171,Oranges - Pack 1,2022-11-01,6
CUST0518,Sugar - Pack 9,2022-05-01,4
CUST0521,Napkins - Pack 1,2022-09-01,3
CUST0991,Fish - Pack 8,2022-04-01,1
CUST0446,Mangoes - Pack 1,2022-01-01,7
CUST0608,Apples - Pack 3,2022-03-01,10
CUST0440,Sugar - Pack 7,2022-10-01,4
CUST0970,Sugar - Pack 3,2022-07-01,3
CUST0535,Sugar - Pack 7,2022-12-01,4
CUST0947,Oats - Pack 9,2022-08-01,10
CUST0181,Oranges - Pack 9,2022-01-01,5
CUST0040,Pasta - Pack 2,2022-06-01,6
CUST0327,Soap - Pack 8,2022-02-01,3
CUST0488,Mutton - Pack 5,2022-07-01,7
CUST0026,Broccoli - Pack 8,2022-10-01,3
CUST0754,Napkins - Pack 2,2022-09-01,1
CUST0538,Mayonnaise - Pack 8,2022-08-01,0
CUST0405,Soap - Pack 7,2022-08-01,1
CUST0928,Vinegar - Pack 4,2022-09-01,7
CUST0413,Broccoli - Pack 9,2022-11-01,3
CUST0386,Biscuits - Pack 7,2022-11-01,5
CUST0061,Corn - Pack 6,2022-04-01,2
CUST0960,Butter - Pack 9,2022-11-01,2
CUST0616,Biscuits - Pack 2,2022-02-01,5
CUST0584,Pasta - Pack 1,2022-03-01,5
CUST0926,Bananas - Pack 9,2022-08-01,6
CUST0161,Spinach - Pack 4,2022-10-01,6
CUST0087,Yogurt - Pack 5,2022-08-01,8
CUST0722,Jam - Pack 7,2022-09-01,5
CUST0115,Eggplant - Pack 5,2022-06-01,6
CUST0322,Vinegar - Pack 4,2022-08-01,7
CUST0339,Corn - Pack 5,2022-06-01,6
CUST0715,Bananas - Pack 7,2022-09-01,4
CUST0069,Juice - Pack 8,2022-02-01,2
CUST0953,Corn - Pack 1,2022-04-01,2
CUST0959,Oil - Pack 2,2022-01-01,8
CUST0516,Bleach - Pack 4,2022-06-01,3
CUST0992,Grapes - Pack 5,2022-12-01,6
CUST0166,Oats - Pack 9,2022-05-01,2
CUST0823,Vinegar - Pack 8,2022-10-01,7
CUST0261,Toothbrush - Pack 7,2022-12-01,1
CUST0879,Beef - Pack 6,2022-02-01,5
CUST0583,Soda - Pack 7,2022-06-01,2
CUST0932,Grapes - Pack 8,2022-01-01,7
CUST0190,Coffee - Pack 6,2022-11-01,4
CUST0574,Noodles - Pack 1,2022-02-01,4
CUST0400,Oranges - Pack 5,2022-09-01,6
CUST0230,Tomatoes - Pack 4,2022-10-01,7
CUST0498,Ketchup - Pack 8,2022-12-01,4
CUST0936,Biscuits - Pack 7,2022-04-01,9
CUST0901,Pasta - Pack 9,2022-08-01,7
CUST0273,Vinegar - Pack 4,2022-08-01,4
CUST0981,Mayonnaise - Pack 3,2022-02-01,4
CUST0207,Peas - Pack 4,2022-12-01,6
CUST0676,Apples - Pack 2,2022-12-01,5
CUST0863,Corn - Pack 10,2022-06-01,1
CUST0488,Cheese - Pack 6,2022-09-01,8
CUST0222,Soup - Pack 1,2022-10-01,10
CUST0236,Spinach - Pack 6,2022-09-01,3
CUST0510,Sanitizer - Pack 3,2022-08-01,2
CUST0987,Biscuits - Pack 2,2022-01-01,8
CUST0205,Broccoli - Pack 1,2022-05-01,8
CUST0217,Cheese - Pack 7,2022-12-01,5
CUST0151,Soup - Pack 2,2022-09-01,3
CUST0345,Apples - Pack 9,2022-11-01,3
CUST0917,Detergent - Pack 3,2022-12-01,7
CUST0545,Peas - Pack 10,2022-07-01,4
CUST0809,Pasta - Pack 2,2022-04-01,3
CUST0712,Bananas - Pack 5,2022-11-01,4
CUST0535,Toothbrush - Pack 9,2022-11-01,5
CUST0490,Carrots - Pack 1,2022-07-01,2
CUST0300,Yogurt - Pack 4,2022-07-01,5
CUST0609,Toothbrush - Pack 2,2022-07-01,7
CUST0583,Bread - Pack 9,2022-03-01,5
CUST0841,Sugar - Pack 7,2022-01-01,2
CUST0004,Pasta - Pack 6,2022-07-01,5
CUST0086,Vinegar - Pack 3,2022-09-01,6
CUST0701,Rice - Pack 4,2022-02-01,6
CUST0526,Juice - Pack 7,2022-01-01,8
CUST0664,Juice - Pack 10,2022-08-01,5
CUST0566,Chicken - Pack 7,2022-04-01,3
CUST0245,Detergent - Pack 6,2022-05-01,3
CUST0087,Jam - Pack 6,2022-05-01,8
CUST0497,Toothbrush - Pack 7,2022-04-01,3
CUST0290,Yogurt - Pack 4,2022-06-01,7
CUST0236,Apples - Pack 3,2022-10-01,3
CUST0338,Oranges - Pack 1,2022-03-01,3
CUST0093,Chicken - Pack 7,2022-01-01,1
CUST1000,Mutton - Pack 8,2022-06-01,6
CUST0625,Shampoo - Pack 3,2022-11-01,6
CUST0676,Soap - Pack 7,2022-09-01,7
CUST0170,Tea - Pack 7,2022-08-01,9
CUST0606,Napkins - Pack 1,2022-04-01,5
CUST0929,Shampoo - Pack 4,2022-09-01,5
CUST0696,Chips - Pack 7,2022-07-01,3
CUST0743,Milk - Pack 3,2022-10-01,5
CUST0326,Tissues - Pack 5,2022-06-01,3
CUST0090,Bananas - Pack 1,2022-11-01,5
CUST0749,Pasta - Pack 10,2022-07-01,9
CUST0195,Beef - Pack 6,2022-05-01,6
CUST0420,Potatoes - Pack 2,2022-01-01,2
CUST0703,Salt - Pack 1,2022-12-01,5
CUST0970,Oats - Pack 2,2022-11-01,3
CUST0934,Tomato Sauce - Pack 1,2022-04-01,2
CUST0474,Sugar - Pack 3,2022-11-01,6
CUST0116,Bread - Pack 9,2022-01-01,2
CUST0254,Oil - Pack 6,2022-09-01,1
CUST0502,Bread - Pack 2,2022-08-01,9
CUST0243,Grapes - Pack 9,2022-06-01,10
CUST0108,Milk - Pack 1,2022-05-01,4
CUST0577,Cereal - Pack 5,2022-01-01,6
CUST0156,Chicken - Pack 2,2022-07-01,7
